t,agent_id,node_name,k,emotion_E,order_q,net_stock,demand,fulfilled,stockout,excess_inventory,demand_shock,supply_disruption
1091,wholesaler,批发商,2,-0.827133830461993,0.0,145.0,11.0,11.0,0.0,134.0,False,False
1091,distributor,分销商,3,-0.3466411003813657,0.0,216.0,0.0,0.0,0.0,216.0,False,False
1092,manufacturer,制造商,4,-0.8233718165044985,40.0,164.0,0.0,0.0,0.0,164.0,False,False
1092,retailer,零售商,1,-0.38567880598646115,28.0,14.648048956219561,22.362642985933682,22.362642985933682,0.0,0.0,False,False
1092,wholesaler,批发商,2,-0.8271340304115977,0.0,117.0,28.0,28.0,0.0,89.0,False,False
1092,distributor,分销商,3,-0.23799605817172156,0.0,216.0,0.0,0.0,0.0,216.0,False,False
1093,manufacturer,制造商,4,-0.8263004560397964,7.0,204.0,0.0,0.0,0.0,204.0,False,False
1093,retailer,零售商,1,-0.2636017255518476,22.0,7.747002146457557,17.901046809762004,17.901046809762004,0.0,0.0,False,False
1093,wholesaler,批发商,2,-0.827134074619352,0.0,95.0,22.0,22.0,0.0,73.0,False,False
1093,distributor,分销商,3,-0.16507287954370434,0.0,216.0,0.0,0.0,0.0,216.0,False,False
1094,manufacturer,制造商,4,-0.5215090567351126,0.0,244.0,0.0,0.0,0.0,244.0,False,False
1094,retailer,零售商,1,-0.1824551441494824,28.0,10.665013963331809,25.081988183125752,25.081988183125752,0.0,0.0,False,False
1094,wholesaler,批发商,2,-0.827134084393441,38.0,67.0,28.0,28.0,0.0,39.0,False,False
1094,distributor,分销商,3,-0.6141459338892985,0.0,178.0,38.0,38.0,0.0,140.0,False,False
1095,manufacturer,制造商,4,-0.3496599976407509,0.0,251.0,0.0,0.0,0.0,251.0,False,False
1095,retailer,零售商,1,-0.12702865199298843,40.0,2.228092356860774,30.436921606471035,30.436921606471035,0.0,0.0,False,False
1095,wholesaler,批发商,2,0.3579167462348958,40.0,27.0,40.0,40.0,0.0,0.0,False,False
1095,distributor,分销商,3,-0.7738690940805846,40.0,138.0,40.0,40.0,0.0,98.0,False,False
1096,manufacturer,制造商,4,-0.6883231011079997,0.0,211.0,40.0,40.0,0.0,171.0,False,False
1096,retailer,零售商,1,-0.08868643823191769,28.0,2.536848277010993,27.69124407984978,27.69124407984978,0.0,0.0,False,False
1096,wholesaler,批发商,2,0.7545419115787374,40.0,37.0,28.0,28.0,0.0,9.0,False,False
1096,distributor,分销商,3,-0.814988551448732,40.0,98.0,40.0,40.0,0.0,58.0,False,False
1097,manufacturer,制造商,4,-0.7938753251947605,38.0,171.0,40.0,40.0,0.0,131.0,False,False
1097,retailer,零售商,1,-0.06200087698034359,30.0,13.82290868036565,28.71393959664534,28.71393959664534,0.0,0.0,False,False
1097,wholesaler,批发商,2,0.4426136961340956,40.0,47.0,30.0,30.0,0.0,17.0,False,False
1097,distributor,分销商,3,-0.824429825002878,40.0,98.0,40.0,40.0,0.0,58.0,False,False
1098,manufacturer,制造商,4,-0.8196377601738675,40.0,131.0,40.0,40.0,0.0,91.0,False,False
1098,retailer,零售商,1,-0.04337338441100244,37.0,11.256138897973926,30.566769782391724,30.566769782391724,0.0,0.0,False,False
1098,wholesaler,批发商,2,0.2817520549249483,38.0,50.0,37.0,37.0,0.0,13.0,False,False
1098,distributor,分销商,3,-0.8265352529252293,40.0,100.0,38.0,38.0,0.0,62.0,False,False
1099,manufacturer,制造商,4,-0.8254694812835544,40.0,129.0,40.0,40.0,0.0,89.0,False,False
1099,retailer,零售商,1,-0.030352043360778576,29.0,10.322257424755495,30.93388147321843,30.93388147321843,0.0,0.0,False,False
1099,wholesaler,批发商,2,-0.01862506600523488,27.0,61.0,29.0,29.0,0.0,32.0,False,False
1099,distributor,分销商,3,-0.8270016423318509,40.0,113.0,27.0,27.0,0.0,86.0,False,False
1100,manufacturer,制造商,4,-0.8267656971735926,40.0,129.0,40.0,40.0,0.0,89.0,False,False
1100,retailer,零售商,1,-0.021243233973635582,13.0,18.784820802583155,28.537436622172336,28.537436622172336,0.0,0.0,False,False
1100,wholesaler,批发商,2,-0.54626177091694,15.0,86.0,13.0,13.0,0.0,73.0,False,False
1100,distributor,分销商,3,-0.8271048021051933,27.0,138.0,15.0,15.0,0.0,123.0,False,False
1101,manufacturer,制造商,4,-0.8270526208132818,40.0,142.0,27.0,27.0,0.0,115.0,False,False
1101,retailer,零售商,1,-0.014869167817387464,25.0,20.524367256122574,27.26045354646058,27.26045354646058,0.0,0.0,False,False
1101,wholesaler,批发商,2,-0.7540957394005181,11.0,88.0,25.0,25.0,0.0,63.0,False,False
1101,distributor,分销商,3,-0.8271276122934917,0.0,167.0,11.0,11.0,0.0,156.0,False,False
1102,manufacturer,制造商,4,-0.8271160745600884,35.0,182.0,0.0,0.0,0.0,182.0,False,False
1102,retailer,零售商,1,-0.010408041622620767,24.0,7.295837616159769,26.228529639962805,26.228529639962805,0.0,0.0,False,False
1102,wholesaler,批发商,2,-0.8102879897402855,24.0,79.0,24.0,24.0,0.0,55.0,False,False
1102,distributor,分销商,3,-0.8271326556037488,0.0,170.0,24.0,24.0,0.0,146.0,False,False
1103,manufacturer,制造商,4,-0.8271301046388606,0.0,222.0,0.0,0.0,0.0,222.0,False,False
1103,retailer,零售商,1,-0.0072855002305548715,40.0,14.668261168913588,17.627576447246184,17.627576447246184,0.0,0.0,False,False
1103,wholesaler,批发商,2,-0.670823968857521,38.0,50.0,40.0,40.0,0.0,10.0,False,False
1103,distributor,分销商,3,-0.8271337706567168,20.0,132.0,38.0,38.0,0.0,94.0,False,False
1104,manufacturer,制造商,4,-0.827133206650792,0.0,237.0,20.0,20.0,0.0,217.0,False,False
1104,retailer,零售商,1,-0.005099805948745559,19.0,16.350857160992568,22.31740400792102,22.31740400792102,0.0,0.0,False,False
1104,wholesaler,批发商,2,-0.7320884538164582,39.0,55.0,19.0,19.0,0.0,36.0,False,False
1104,distributor,分销商,3,-0.8271340171889793,40.0,93.0,39.0,39.0,0.0,54.0,False,False
1105,manufacturer,制造商,4,-0.827133892490318,14.0,197.0,40.0,40.0,0.0,157.0,False,False
1105,retailer,零售商,1,-0.2649762904630196,31.0,41.97122501266483,14.37963214832774,14.37963214832774,0.0,27.59159286433709,False,False
1105,wholesaler,批发商,2,-0.7400506797435858,0.0,62.0,31.0,31.0,0.0,31.0,False,False
1105,distributor,分销商,3,-0.8271340716959044,40.0,113.0,0.0,0.0,0.0,113.0,False,False
1106,manufacturer,制造商,4,-0.8271340441257192,40.0,157.0,40.0,40.0,0.0,117.0,False,False
1106,retailer,零售商,1,-0.6558427810463067,16.0,47.754406214126234,13.216818798538597,13.216818798538597,0.0,34.53758741558764,False,False
1106,wholesaler,批发商,2,-0.8068845064015212,36.0,85.0,16.0,16.0,0.0,69.0,False,False
1106,distributor,分销商,3,-0.827134083747083,6.0,117.0,36.0,36.0,0.0,81.0,False,False
1107,manufacturer,制造商,4,-0.8271340776514682,13.0,165.0,6.0,6.0,0.0,159.0,False,False
1107,retailer,零售商,1,-0.7853153031263177,13.0,55.6281714758165,23.126234738309734,23.126234738309734,0.0,32.50193673750677,False,False
1107,wholesaler,批发商,2,-0.8226042107969661,25.0,72.0,13.0,13.0,0.0,59.0,False,False
1107,distributor,分销商,3,-0.8271340864115316,37.0,132.0,25.0,25.0,0.0,107.0,False,False
1108,manufacturer,制造商,4,-0.8271340850638251,0.0,168.0,37.0,37.0,0.0,131.0,False,False
1108,retailer,零售商,1,-0.778790816085513,19.0,45.86395329319065,25.764218182625854,25.764218182625854,0.0,20.099735110564794,False,False
1108,wholesaler,批发商,2,-0.8261299263645686,0.0,89.0,19.0,19.0,0.0,70.0,False,False
1108,distributor,分销商,3,-0.8271340870006264,37.0,138.0,0.0,0.0,0.0,138.0,False,False
1109,manufacturer,制造商,4,-0.827134086702656,39.0,144.0,37.0,37.0,0.0,107.0,False,False
1109,retailer,零售商,1,0.1179997503478856,40.0,28.544852753448406,30.31910053974224,30.31910053974224,0.0,0.0,False,False
1109,wholesaler,批发商,2,-0.8269119436777835,40.0,74.0,40.0,40.0,0.0,34.0,False,False
1109,distributor,分销商,3,-0.827134087130872,7.0,135.0,40.0,40.0,0.0,95.0,False,False
1110,manufacturer,制造商,4,-0.8271340870649924,30.0,137.0,7.0,7.0,0.0,130.0,False,False
1110,retailer,零售商,1,0.7861109639882351,23.0,23.743674402013752,23.801178351434658,23.801178351434658,0.0,0.0,False,False
1110,wholesaler,批发商,2,-0.7845962834040637,39.0,51.0,23.0,23.0,0.0,28.0,False,False
1110,distributor,分销商,3,-0.8271340871596685,40.0,133.0,39.0,39.0,0.0,94.0,False,False
1111,manufacturer,制造商,4,-0.827134087145103,0.0,136.0,40.0,40.0,0.0,96.0,False,False
1111,retailer,零售商,1,0.2464973678520403,23.0,47.60432943268026,16.139344969333493,16.139344969333493,0.0,31.464984463346767,False,False
1111,wholesaler,批发商,2,-0.817494653089404,15.0,68.0,23.0,23.0,0.0,45.0,False,False
1111,distributor,分销商,3,-0.8271340871660353,32.0,125.0,15.0,15.0,0.0,110.0,False,False
1112,manufacturer,制造商,4,-0.827134087162815,33.0,134.0,32.0,32.0,0.0,102.0,False,False
1112,retailer,零售商,1,-0.34121501746768423,17.0,53.736842933365224,16.86748649931503,16.86748649931503,0.0,36.86935643405019,False,False
1112,wholesaler,批发商,2,-0.8249909330878343,14.0,90.0,17.0,17.0,0.0,73.0,False,False
1112,distributor,分销商,3,-0.827134087167443,14.0,151.0,14.0,14.0,0.0,137.0,False,False
1113,manufacturer,制造商,4,-0.827134087166731,25.0,120.0,14.0,14.0,0.0,106.0,False,False
1113,retailer,零售商,1,-0.6851997376388429,9.0,57.79294319750484,18.943899735860388,18.943899735860388,0.0,38.849043461644456,False,False
1113,wholesaler,批发商,2,-0.8266596593651638,31.0,96.0,9.0,9.0,0.0,87.0,False,False
1113,distributor,分销商,3,-0.8271340871677543,0.0,152.0,31.0,31.0,0.0,121.0,False,False
1114,manufacturer,制造商,4,-0.8271340871675968,30.0,153.0,0.0,0.0,0.0,153.0,False,False
1114,retailer,零售商,1,-0.7930654901439461,0.0,54.9260497478746,19.86689344963024,19.86689344963024,0.0,35.05915629824436,False,False
1114,wholesaler,批发商,2,-0.8270291650005809,0.0,110.0,0.0,0.0,0.0,110.0,False,False
1114,distributor,分销商,3,-0.8271340871678231,27.0,166.0,0.0,0.0,0.0,166.0,False,False
1115,manufacturer,制造商,4,-0.8271340871677882,0.0,151.0,27.0,27.0,0.0,124.0,False,False
1115,retailer,零售商,1,-0.68332585486715,24.0,38.32420062927597,25.60184911859863,25.60184911859863,0.0,12.722351510677342,False,False
1115,wholesaler,批发商,2,-0.8271108880506046,6.0,117.0,24.0,24.0,0.0,93.0,False,False
1115,distributor,分销商,3,-0.8271340871678383,0.0,160.0,6.0,6.0,0.0,154.0,False,False
1116,manufacturer,制造商,4,-0.8271340871678305,7.0,181.0,0.0,0.0,0.0,181.0,False,False
1116,retailer,零售商,1,0.35301326217114143,20.0,17.329628194993884,20.994572434282087,20.994572434282087,0.0,0.0,False,False
1116,wholesaler,批发商,2,-0.8271289579030818,25.0,97.0,20.0,20.0,0.0,77.0,False,False
1116,distributor,分销商,3,-0.8271340871678416,0.0,162.0,25.0,25.0,0.0,137.0,False,False
1117,manufacturer,制造商,4,-0.8271340871678399,0.0,181.0,0.0,0.0,0.0,181.0,False,False
1117,retailer,零售商,1,0.8119856549714609,13.0,19.07216961883822,22.257458576155667,22.257458576155667,0.0,0.0,False,False
1117,wholesaler,批发商,2,-0.8271329531125482,15.0,90.0,13.0,13.0,0.0,77.0,False,False
1117,distributor,分销商,3,-0.8271340871678423,6.0,147.0,15.0,15.0,0.0,132.0,False,False
1118,manufacturer,制造商,4,-0.827134087167842,0.0,182.0,6.0,6.0,0.0,176.0,False,False
1118,retailer,零售商,1,0.9010136502570126,25.0,22.886576077933412,16.185593540904804,16.185593540904804,0.0,6.700982537028608,False,False
1118,wholesaler,批发商,2,-0.8271338364343562,13.0,90.0,25.0,25.0,0.0,65.0,False,False
1118,distributor,分销商,3,-0.8271340871678425,3.0,134.0,13.0,13.0,0.0,121.0,False,False
1119,manufacturer,制造商,4,-0.8271340871678425,0.0,179.0,3.0,3.0,0.0,176.0,False,False
1119,retailer,零售商,1,0.5585406059816094,16.0,15.542192917261946,20.344383160671466,20.344383160671466,0.0,0.0,False,False
1119,wholesaler,批发商,2,-0.8271340317320545,0.0,89.0,16.0,16.0,0.0,73.0,False,False
1119,distributor,分销商,3,-0.8271340871678425,0.0,140.0,0.0,0.0,0.0,140.0,False,False
1120,manufacturer,制造商,4,-0.8271340871678425,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1120,retailer,零售商,1,0.8793621823283009,7.0,20.354458585998024,20.18773433126392,20.18773433126392,0.0,0.16672425473410613,False,False
1120,wholesaler,批发商,2,-0.8271340749112976,2.0,95.0,7.0,7.0,0.0,88.0,False,False
1120,distributor,分销商,3,-0.8271340871678425,0.0,141.0,2.0,2.0,0.0,139.0,False,False
1121,manufacturer,制造商,4,-0.8271340871678425,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1121,retailer,零售商,1,0.9163789641072995,22.0,20.009658111788653,16.34480047420937,16.34480047420937,0.0,3.6648576375792814,False,False
1121,wholesaler,批发商,2,-0.8271340844579886,9.0,73.0,22.0,22.0,0.0,51.0,False,False
1121,distributor,分销商,3,-0.8271340871678425,0.0,132.0,9.0,9.0,0.0,123.0,False,False
1122,manufacturer,制造商,4,-0.8271340871678425,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1122,retailer,零售商,1,0.565896415801067,14.0,10.016404685558232,16.99325342623042,16.99325342623042,0.0,0.0,False,False
1122,wholesaler,批发商,2,-0.8271340865687089,23.0,61.0,14.0,14.0,0.0,47.0,False,False
1122,distributor,分销商,3,-0.8271340871678425,0.0,109.0,23.0,23.0,0.0,86.0,False,False
1123,manufacturer,制造商,4,-0.8271340871678425,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1123,retailer,零售商,1,0.3766306275440794,7.0,14.440656705019123,17.575747980539106,17.575747980539106,0.0,0.0,False,False
1123,wholesaler,批发商,2,-0.8271340870353774,2.0,63.0,7.0,7.0,0.0,56.0,False,False
1123,distributor,分销商,3,-0.8271340871678425,0.0,107.0,2.0,2.0,0.0,105.0,False,False
1124,manufacturer,制造商,4,-0.5219337623787645,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1124,retailer,零售商,1,0.2576983277665337,17.0,11.00355836143505,17.437098343584072,17.437098343584072,0.0,0.0,False,False
1124,wholesaler,批发商,2,-0.8271340871385553,9.0,69.0,17.0,17.0,0.0,52.0,False,False
1124,distributor,分销商,3,-0.8271340871678425,0.0,98.0,9.0,9.0,0.0,89.0,False,False
1125,manufacturer,制造商,4,-0.349920916673757,0.0,179.0,0.0,0.0,0.0,179.0,False,False
1125,retailer,零售商,1,-0.47292770437119913,40.0,0.0,27.575255383130454,18.00355836143505,9.571697021695403,0.0,False,False
1125,wholesaler,批发商,2,-0.5434184640358714,40.0,31.0,40.0,40.0,0.0,0.0,False,False
1125,distributor,分销商,3,-0.8271340871678425,40.0,58.0,40.0,40.0,0.0,18.0,False,False
1126,manufacturer,制造商,4,-0.6884191980078938,0.0,139.0,40.0,40.0,0.0,99.0,False,False
1126,retailer,零售商,1,-0.7021524937463269,27.0,0.0,23.29539768002583,17.0,6.295397680025829,0.0,False,False
1126,wholesaler,批发商,2,-0.3630486518650161,40.0,13.0,27.0,27.0,0.0,0.0,False,False
1126,distributor,分销商,3,-0.5219337623787645,40.0,18.0,40.0,40.0,0.0,0.0,False,False
1127,manufacturer,制造商,4,-0.7939001969516942,40.0,99.0,40.0,40.0,0.0,59.0,False,False
1127,retailer,零售商,1,0.40447152915849033,18.0,19.571781710873775,20.428218289126225,20.428218289126225,0.0,0.0,False,False
1127,wholesaler,批发商,2,-0.3071874345099804,40.0,35.0,18.0,18.0,0.0,17.0,False,False
1127,distributor,分销商,3,-0.349920916673757,40.0,18.0,40.0,40.0,0.0,0.0,False,False
1128,manufacturer,制造商,4,-0.8112690022168654,40.0,59.0,40.0,40.0,0.0,19.0,False,False
1128,retailer,零售商,1,0.060452046133563433,37.0,36.844927354361374,9.726854356512401,9.726854356512401,0.0,27.118072997848973,False,False
1128,wholesaler,批发商,2,0.3952967872212337,40.0,38.0,37.0,37.0,0.0,1.0,False,False
1128,distributor,分销商,3,-0.24016069996265071,40.0,18.0,40.0,40.0,0.0,0.0,False,False
1129,manufacturer,制造商,4,-0.6493293607750869,40.0,59.0,40.0,40.0,0.0,19.0,False,False
1129,retailer,零售商,1,-0.47495489123206536,17.0,44.45253693600256,10.392390418358815,10.392390418358815,0.0,34.060146517643744,False,False
1129,wholesaler,批发商,2,-0.13893457047664406,40.0,61.0,17.0,17.0,0.0,44.0,False,False
1129,distributor,分销商,3,-0.16654646997437383,40.0,18.0,40.0,40.0,0.0,0.0,False,False
1130,manufacturer,制造商,4,0.07035302961469697,40.0,59.0,40.0,40.0,0.0,19.0,False,False
1130,retailer,零售商,1,-0.7317426815992943,0.0,67.57170884910491,13.880828086897644,13.880828086897644,0.0,53.690880762207264,False,False
1130,wholesaler,批发商,2,-0.6026220160712747,35.0,101.0,0.0,0.0,0.0,101.0,False,False
1130,distributor,分销商,3,-0.11605720814766893,40.0,23.0,35.0,35.0,0.0,0.0,False,False
1131,manufacturer,制造商,4,0.5184715530805925,40.0,59.0,40.0,40.0,0.0,19.0,False,False
1131,retailer,零售商,1,-0.8048456823196246,4.0,71.0605581865393,13.511150662565608,13.511150662565608,0.0,57.549407523973684,False,False
1131,wholesaler,批发商,2,-0.7706130533531175,2.0,137.0,4.0,4.0,0.0,133.0,False,False
1131,distributor,分销商,3,-0.3335746901158868,40.0,61.0,2.0,2.0,0.0,59.0,False,False
1132,manufacturer,制造商,4,0.7103698564055871,40.0,59.0,40.0,40.0,0.0,19.0,False,False
1132,retailer,零售商,1,-0.8221422306234343,27.0,47.396444888367505,23.66411329817179,23.66411329817179,0.0,23.732331590195713,False,False
1132,wholesaler,批发商,2,-0.8142217779747707,15.0,145.0,27.0,27.0,0.0,118.0,False,False
1132,distributor,分销商,3,-0.6823520866538515,40.0,86.0,15.0,15.0,0.0,71.0,False,False
1133,manufacturer,制造商,4,0.7707849993137869,12.0,59.0,40.0,40.0,0.0,19.0,False,False
1133,retailer,零售商,1,-0.6533654769503191,18.0,30.3890771162627,21.007367772104804,21.007367772104804,0.0,9.381709344157898,False,False
1133,wholesaler,批发商,2,-0.8242578223266642,7.0,129.0,18.0,18.0,0.0,111.0,False,False
1133,distributor,分销商,3,-0.7923246911200383,40.0,119.0,7.0,7.0,0.0,112.0,False,False
1134,manufacturer,制造商,4,0.7873988858337649,1.0,59.0,40.0,40.0,0.0,19.0,False,False
1134,retailer,零售商,1,-0.44607456261892936,31.0,30.443171983619035,26.945905132643663,26.945905132643663,0.0,3.4972668509753717,False,False
1134,wholesaler,批发商,2,-0.8264971010622559,34.0,113.0,31.0,31.0,0.0,82.0,False,False
1134,distributor,分销商,3,-0.819281207002149,27.0,125.0,34.0,34.0,0.0,91.0,False,False
1135,manufacturer,制造商,4,0.8797608612598877,40.0,44.0,27.0,27.0,0.0,17.0,False,False
1135,retailer,零售商,1,0.5046627557450767,30.0,24.66169624704537,23.781475736573668,23.781475736573668,0.0,0.8802205104717018,False,False
1135,wholesaler,批发商,2,-0.8269932011297274,10.0,90.0,30.0,30.0,0.0,60.0,False,False
1135,distributor,分销商,3,-0.8253899463767287,26.0,155.0,10.0,10.0,0.0,145.0,True,False
1136,manufacturer,制造商,4,0.548219782654229,40.0,19.0,26.0,26.0,0.0,0.0,True,False
1136,retailer,零售商,1,-0.004469679524766766,35.0,44.62325772184801,11.038438525197359,11.038438525197359,0.0,33.584819196650656,True,False
1136,wholesaler,批发商,2,-0.8271029355069527,37.0,89.0,35.0,35.0,0.0,54.0,True,False
1136,distributor,分销商,3,-0.8267480777154774,0.0,145.0,37.0,37.0,0.0,108.0,False,False
1137,manufacturer,制造商,4,-0.04703848094053246,40.0,59.0,0.0,0.0,0.0,59.0,False,False
1137,retailer,零售商,1,-0.5392721922403138,0.0,54.028801435213154,20.594456286634852,20.594456286634852,0.0,33.4343451485783,False,False
1137,wholesaler,批发商,2,-0.8271271995845552,40.0,99.0,0.0,0.0,0.0,99.0,False,False
1137,distributor,分销商,3,-0.8270487235471943,38.0,131.0,40.0,40.0,0.0,91.0,False,False
1138,manufacturer,制造商,4,-0.4852843885911234,40.0,61.0,38.0,38.0,0.0,23.0,False,False
1138,retailer,零售商,1,-0.7519775234742608,14.0,68.71259203378844,20.31620940142472,20.31620940142472,0.0,48.39638263236372,False,False
1138,wholesaler,批发商,2,-0.827132564355391,25.0,122.0,14.0,14.0,0.0,108.0,False,False
1138,distributor,分销商,3,-0.8271152128129861,27.0,106.0,25.0,25.0,0.0,81.0,False,False
1139,manufacturer,制造商,4,-0.7350839614899339,40.0,74.0,27.0,27.0,0.0,47.0,False,False
1139,retailer,零售商,1,-0.6491142115336574,15.0,39.96051231782678,28.752079715961656,28.752079715961656,0.0,11.208432601865127,False,False
1139,wholesaler,批发商,2,-0.8271337504821775,0.0,147.0,15.0,15.0,0.0,132.0,False,False
1139,distributor,分销商,3,-0.8271299141072973,40.0,144.0,0.0,0.0,0.0,144.0,False,False
1140,manufacturer,制造商,4,-0.8056679468871507,40.0,74.0,40.0,40.0,0.0,34.0,False,False
1140,retailer,零售商,1,-0.7044293430141335,31.0,41.18252609360205,12.777986224224737,12.777986224224737,0.0,28.404539869377313,False,False
1140,wholesaler,批发商,2,-0.8271340127284991,6.0,141.0,31.0,31.0,0.0,110.0,False,False
1140,distributor,分销商,3,-0.8271331645251236,13.0,165.0,6.0,6.0,0.0,159.0,False,False
1141,manufacturer,制造商,4,-0.8223286792626934,40.0,101.0,13.0,13.0,0.0,88.0,False,False
1141,retailer,零售商,1,-0.7980070027813656,15.0,49.80126170368308,6.381264389918972,6.381264389918972,0.0,43.419997313764114,False,False
1141,wholesaler,批发商,2,-0.8271340707097169,14.0,126.0,15.0,15.0,0.0,111.0,False,False
1141,distributor,分销商,3,-0.8271338831765572,0.0,191.0,14.0,14.0,0.0,177.0,False,False
1142,manufacturer,制造商,4,-0.8260686779203243,0.0,141.0,0.0,0.0,0.0,141.0,False,False
1142,retailer,零售商,1,-0.8205847068513036,9.0,70.32648366400417,10.474778039678917,10.474778039678917,0.0,59.851705624325255,False,False
1142,wholesaler,批发商,2,-0.8271340835290424,0.0,123.0,9.0,9.0,0.0,114.0,False,False
1142,distributor,分销商,3,-0.827134042066498,0.0,204.0,0.0,0.0,0.0,204.0,False,False
1143,manufacturer,制造商,4,-0.8268983857531639,8.0,181.0,0.0,0.0,0.0,181.0,False,False
1143,retailer,零售商,1,-0.8256805538972238,8.0,70.01645523447687,15.310028429527303,15.310028429527303,0.0,54.70642680494956,False,False
1143,wholesaler,批发商,2,-0.8271340863633241,0.0,129.0,8.0,8.0,0.0,121.0,False,False
1143,distributor,分销商,3,-0.8271340771961857,0.0,204.0,0.0,0.0,0.0,204.0,False,False
1144,manufacturer,制造商,4,-0.8270819677830101,2.0,181.0,0.0,0.0,0.0,181.0,False,False
1144,retailer,零售商,1,-0.8268124484655696,9.0,57.91091889589315,21.105536338583715,21.105536338583715,0.0,36.80538255730943,False,False
1144,wholesaler,批发商,2,-0.8271340869899679,0.0,120.0,9.0,9.0,0.0,111.0,False,False
1144,distributor,分销商,3,-0.8271340849631647,0.0,204.0,0.0,0.0,0.0,204.0,False,False
1145,manufacturer,制造商,4,-0.8271225635138306,0.0,189.0,0.0,0.0,0.0,189.0,False,False
1145,retailer,零售商,1,-0.82706296139434,29.0,42.99271473646391,22.918204159429234,22.918204159429234,0.0,20.074510577034676,False,False
1145,wholesaler,批发商,2,-0.8271340871285154,0.0,91.0,29.0,29.0,0.0,62.0,False,False
1145,distributor,分销商,3,-0.8271340866804006,0.0,204.0,0.0,0.0,0.0,204.0,False,False
1146,manufacturer,制造商,4,-0.5219278932464,0.0,191.0,0.0,0.0,0.0,191.0,False,False
1146,retailer,零售商,1,-0.6461646504594232,12.0,32.45484222115214,19.53787251531177,19.53787251531177,0.0,12.916969705840373,False,False
1146,wholesaler,批发商,2,-0.8271340871591476,13.0,79.0,12.0,12.0,0.0,67.0,False,False
1146,distributor,分销商,3,-0.8271340870600719,0.0,191.0,13.0,13.0,0.0,178.0,False,False
1147,manufacturer,制造商,4,-0.34991731132661097,0.0,191.0,0.0,0.0,0.0,191.0,False,False
1147,retailer,零售商,1,-0.5444818517811257,24.0,36.59068749728745,24.864154723864697,24.864154723864697,0.0,11.72653277342275,False,False
1147,wholesaler,批发商,2,-0.8271340871659202,25.0,55.0,24.0,24.0,0.0,31.0,False,False
1147,distributor,分销商,3,-0.827134087144015,0.0,166.0,25.0,25.0,0.0,141.0,False,False
1148,manufacturer,制造商,4,-0.24015832178054053,0.0,191.0,0.0,0.0,0.0,191.0,False,False
1148,retailer,零售商,1,0.48100830522906435,36.0,21.007633119591443,27.583054377696005,27.583054377696005,0.0,0.0,False,False
1148,wholesaler,批发商,2,-0.033526745252275524,40.0,32.0,36.0,36.0,0.0,0.0,False,False
1148,distributor,分销商,3,-0.8271340871625744,29.0,126.0,40.0,40.0,0.0,86.0,False,False
1149,manufacturer,制造商,4,-0.645829585882023,0.0,162.0,29.0,29.0,0.0,133.0,False,False
1149,retailer,零售商,1,0.8290486166443994,24.0,20.295816774385617,24.71181634520583,24.71181634520583,0.0,0.0,False,False
1149,wholesaler,批发商,2,0.576050362344497,40.0,33.0,24.0,24.0,0.0,9.0,False,False
1149,distributor,分销商,3,-0.8271340871666778,40.0,86.0,40.0,40.0,0.0,46.0,False,False
1150,manufacturer,制造商,4,-0.7826139786985937,40.0,122.0,40.0,40.0,0.0,82.0,False,False
1150,retailer,零售商,1,0.886342737597233,14.0,29.12662073934849,27.169196035037125,27.169196035037125,0.0,1.9574247043113644,False,False
1150,wholesaler,批发商,2,-0.19426412658837894,31.0,59.0,14.0,14.0,0.0,45.0,False,False
1150,distributor,分销商,3,-0.8271340871675851,40.0,84.0,31.0,31.0,0.0,53.0,False,False
1151,manufacturer,制造商,4,-0.8170338558845341,40.0,82.0,40.0,40.0,0.0,42.0,False,False
1151,retailer,零售商,1,0.9105222063366444,26.0,28.17879640466928,24.947824334679208,24.947824334679208,0.0,3.2309720699900737,False,False
1151,wholesaler,批发商,2,-0.62671319571652,20.0,73.0,26.0,26.0,0.0,47.0,False,False
1151,distributor,分销商,3,-0.8271340871677857,40.0,104.0,20.0,20.0,0.0,84.0,False,False
1152,manufacturer,制造商,4,-0.8248878838685558,40.0,82.0,40.0,40.0,0.0,42.0,False,False
1152,retailer,零售商,1,0.9128811142049118,21.0,22.512299371244097,19.666497033425188,19.666497033425188,0.0,2.8458023378189097,False,False
1152,wholesaler,批发商,2,-0.7773738880934901,17.0,83.0,21.0,21.0,0.0,62.0,False,False
1152,distributor,分销商,3,-0.82713408716783,40.0,127.0,17.0,17.0,0.0,110.0,False,False
1153,manufacturer,制造商,4,-0.7526365109905053,40.0,82.0,40.0,40.0,0.0,42.0,False,False
1153,retailer,零售商,1,0.9198171251250522,7.0,25.18996665953148,23.32233271171262,23.32233271171262,0.0,1.8676339478188595,False,False
1153,wholesaler,批发商,2,-0.8158107272230334,1.0,96.0,7.0,7.0,0.0,89.0,False,False
1153,distributor,分销商,3,-0.8271340871678399,4.0,166.0,1.0,1.0,0.0,165.0,False,False
1154,manufacturer,制造商,4,-0.8099368958550959,40.0,118.0,4.0,4.0,0.0,114.0,False,False
